X,Y,Z
15.3655817375394,180.377877890554,0.0
-49.2377616526245,196.414996220636,0.0
24.20903872386604,183.0697050324202,0.0
28.49495650454239,185.4477934310779,0.0
32.18276556612903,188.4440603743169,0.0
34.8821477476894,191.4714907857529,0.0
26.09851804668262,232.4234605991167,0.0
-45.27311390993294,199.1016810861871,0.0
22.30494164266782,234.1098779749882,0.0
18.33484926138483,235.1993731315919,0.0
-40.26116448981546,168.614445321752,0.0
-58.73872980910738,92.261922583553,0.0
14.30452004692322,235.6814295911996,0.0
-36.2300718099721,171.2757784007623,0.0
-56.94689006138087,87.59402045106701,0.0
10.55112351894884,235.5945550699569,0.0
-32.7293044200003,173.5076535055469,0.0
-55.15505031365437,82.926118318581,0.0
6.858089215671862,235.000399586694,0.0
-80.24080678182544,148.2767481733851,0.0
-11.40000405958913,72.94348208590203,0.0
2.925551033396668,233.7729109483856,0.0
-78.44896703409894,143.6088460408991,0.0
-6.732101927103126,74.73532183362855,0.0
-1.097867348585191,231.783392420864,0.0
-41.59651217196885,144.5843629319901,0.0
-38.38504948670819,140.7807644529085,0.0
-35.25907012983105,135.3946908263086,0.0
-33.36401530365864,130.026119532905,0.0
-32.51335049302504,125.1566055532035,0.0
-32.463761841355,119.6161719142822,0.0
-33.13384767831081,115.1381866319016,0.0
-33.60104306330599,110.6169273372138,0.0
-32.68828299414788,106.2943927326577,0.0
-30.67870038341843,102.5885586995234,0.0
-27.88099626370782,99.71471663123621,0.0
-24.34882358663554,97.65462586468996,0.0
-20.79685494635143,96.67855912153139,0.0
-17.06589597811363,96.60257203174822,0.0
-13.57168736646425,97.3989904433385,0.0
-10.75650896862537,98.75247350149832,0.0
-8.41992698276522,100.5305789902193,0.0
-6.433816213522615,102.7863187140685,0.0
-4.664044522926444,106.0438217464491,0.0
-3.67220893451891,110.3742456545695,0.0
-4.052158741574717,115.0615678406535,0.0
-5.682391698801075,119.0974660924065,0.0
-8.774224444116774,122.8301329096995,0.0
-12.43366326926837,126.0187381794856,0.0
-15.97919841153303,129.1080949303444,0.0
-19.5960571489544,132.2595985846611,0.0
-22.96108120322094,135.19166930508,0.0
-26.04249293482362,138.1350555112518,0.0
-28.57893052604129,142.3655248410035,0.0
-29.64885335283411,146.7177088838372,0.0
-29.46357906405585,151.1421257535505,0.0
-28.12638230021475,155.2245721191773,0.0
-26.55640808264515,158.739748481566,0.0
-24.57593349301515,162.9591055931659,0.0
-22.11630938327939,166.042489856337,0.0
-18.39657246199404,168.5601395622734,0.0
-13.45864308958549,169.8253388359299,0.0
-8.11334230535922,169.4844978205949,0.0
-2.567520864045971,169.3415186090021,0.0
2.990606586566714,169.7511053124569,0.0
7.353002454038824,170.4677438425974,0.0
11.48041980049383,171.4789083003535,0.0
15.78125204639775,172.8977318532791,0.0
19.59704616528806,174.4932247969845,0.0
23.61753245947738,176.5522877768921,0.0
27.1234165099967,178.7036508321762,0.0
30.42862989928062,181.080699371551,0.0
33.72789871894085,183.8501264778968,0.0
36.41915196550381,186.4589736637488,0.0
39.37563640217854,189.6240011340794,0.0
42.11087955666439,192.8026983459553,0.0
44.90500114023295,196.3372749670278,0.0
47.34234884381294,199.6977453260771,0.0
49.69589065617394,202.9071103571873,0.0
59.23887504892077,160.4792236082727,0.0
52.64433385519462,204.9062652713788,0.0
55.47695214547173,157.7632238556044,0.0
56.67189655177216,205.5880172714085,0.0
51.47262271222099,155.3512978930455,0.0
61.0971882492186,204.1040649035967,0.0
47.42071586778031,153.3438087992023,0.0
-40.301943739762,68.36977016486905,0.0
64.57968539530812,201.7932025713577,0.0
43.2076789865221,151.6654272430668,0.0
-44.62770514899021,70.417936796505,0.0
67.9710148294221,199.3778837202076,0.0
38.1086613992084,150.1379212820659,0.0
-48.46652385642536,73.23740229448077,0.0
70.96770711166715,196.2155246699937,0.0
32.71377270451232,147.3352907260014,0.0
-51.46687398550384,76.43135125932308,0.0
