X,Y,Z
50.45928946929141,192.1292937449579,0.0
51.31709426816195,191.6153181355807,0.0
38.81795372047519,182.9717269543567,0.0
35.03425172210378,179.7031494063214,0.0
28.26183829162568,179.0104960034138,0.0
32.04554028999715,182.279073551449,0.0
39.61294428674003,188.8162286475195,0.0
-8.766473937093192,125.8599275416074,0.0
-5.938310939584793,129.82828913296,0.0
-5.574434569331447,130.3388654374326,0.0
-4.703878378123687,131.5603939544759,0.0
-2.667997516384943,130.1094669691296,0.0
-0.6321166546462036,128.6585399837834,0.0
1.403764207092534,127.2076129984372,0.0
-2.03712830283085,110.9972305509149,0.0
-0.5054555315320355,110.150780007964,0.0
1.026217239766779,109.3043294650132,0.0
3.877693917971457,106.3130095514356,0.0
-13.56270711607816,90.61661279329722,0.0
-14.06074690099392,93.06650184642618,0.0
-14.85761055685917,96.98632433143248,0.0
-39.34727177241695,106.3614580434475,0.0
-37.52837146618302,107.1930839665537,0.0
-52.48469327823982,127.8439876681142,0.0
-49.75634281888895,129.0914265527734,0.0
-47.02799235953806,130.3388654374327,0.0
