X,Y,Z
-40.06578873955948,80.353215601786,0.0
-43.18728046774919,82.81234616799642,0.0
-36.43817082047462,78.40242236852646,0.0
-24.31948782001415,78.69560685542106,0.0
-19.65158568752815,80.48744660314757,0.0
-14.98368355504214,82.27928635087407,0.0
-10.31578142255614,84.07112609860059,0.0
-5.647879290070131,85.86296584632709,0.0
-0.9799771575841245,87.6548055940536,0.0
3.687924974901882,89.4466453417801,0.0
-28.37567449710637,77.28506611000427,0.0
12.14693956849785,93.17952568422048,0.0
15.05903615547421,95.50150790552004,0.0
17.48162100094096,98.3112501821228,0.0
20.68275962660175,105.4410222932724,0.0
21.18624087453832,109.6116229891777,0.0
20.67586941218656,114.4091147063279,0.0
19.66414913400916,118.7913566827774,0.0
18.58550458330765,123.463479531069,0.0
17.31928523005503,128.9480781112343,0.0
16.67162465887043,133.8104119136889,0.0
18.08631263544198,143.3104678107335,0.0
20.08622239802443,147.7097738093974,0.0
22.86319164131007,151.6599952997545,0.0
26.05321726367444,154.8080599450559,0.0
35.518067091566,159.7986866674306,0.0
41.53596650884614,161.7144538574005,0.0
47.283134068279,164.4638098357535,0.0
51.39291915460937,167.0896353140171,0.0
55.35009725141904,170.2686613511085,0.0
58.83579582605051,173.7557991186182,0.0
61.67696586478057,177.2506196428508,0.0
64.9280253318523,185.6037413093149,0.0
63.4706890154302,189.497399420106,0.0
60.56754054744362,192.4541948050932,0.0
56.80966570502016,193.2954516525592,0.0
53.03270386590305,190.5873669168263,0.0
49.58561116701986,186.1504989233151,0.0
46.68691411119619,182.7988100279945,0.0
-6.182573339365172,215.2800939704456,0.0
-29.45162664053386,197.9412043077402,0.0
-49.47437877464292,116.0978717774521,0.0
-47.07135438724289,110.8056960676733,0.0
-44.52542783742207,105.9162665522092,0.0
-39.23485378438553,97.36575302474533,0.0
-49.40292554413536,95.84560207900603,0.0
8.355827107387894,91.2384850895066,0.0
-51.19476529186187,100.513504211492,0.0
-52.98660503958838,105.181406343978,0.0
-58.36212428276789,119.1851127414361,0.0
-60.15396403049439,123.8530148739221,0.0
-61.94580377822091,128.5209170064081,0.0
-63.73764352594741,133.1888191388941,0.0
-67.32132302140043,142.5246234038661,0.0
-69.11316276912693,147.1925255363521,0.0
-17.77688737467148,206.4401810980472,0.0
-26.39682302987324,87.75860870416932,0.0
-21.36556175721873,86.67128130877857,0.0
-10.721610219874,87.80423198473467,0.0
2.266419130084244,97.79471800963752,0.0
-16.16311534751581,157.4886682737852,0.0
4.82314695661653,102.8590449026936,0.0
6.181168787997223,108.4404448409956,0.0
-8.033362217247486,160.1614654064178,0.0
6.251546079254173,113.9689754242291,0.0
-3.657394787296653,160.271555185318,0.0
0.0,160.5707059372843,0.0
3.653848013403963,160.8060254500294,0.0
3.289053882099852,123.5471624624449,0.0
14.66737315058708,162.7242416143417,0.0
0.8337996550835669,127.2125761499531,0.0
5.274322687146511,118.8465558166639,0.0
-54.77844478731488,109.849308476464,0.0
-58.68530382366688,178.3103581358712,0.0
-35.48301453223759,93.05698713233184,0.0
-42.00638665321974,101.6166034496802,0.0
19.30076691311548,191.8590662500378,0.0
